Date,Service,Direction,Langue,Record_count,Weeknum,Year,Month,Wkyear,Myear,,,,,Wkyear,Records,,,,Myear,Records
09-04-2021,Call,direct,fr,2,15,2021,4,202115,20214,,,,,,,,,,,
10-04-2021,Chat,direct,fr,5,15,2021,4,202115,20214,,,,,,,,,,,
10-04-2021,SMS,direct,fr,9,15,2021,4,202115,20214,,,,,,,,,,,
11-04-2021,Chat,direct,fr,50,16,2021,4,202116,20214,,,,,,,,,,,
11-04-2021,SMS,direct,fr,35,16,2021,4,202116,20214,,,,,,,,,,,
11-04-2021,Call,direct,fr,6,16,2021,4,202116,20214,,,,,,,,,,,
12-04-2021,Chat,direct,fr,71,16,2021,4,202116,20214,,,,,,,,,,,
12-04-2021,SMS,direct,fr,29,16,2021,4,202116,20214,,,,,,,,,,,
12-04-2021,Call,direct,fr,5,16,2021,4,202116,20214,,,,,,,,,,,
13-04-2021,Chat,direct,fr,77,16,2021,4,202116,20214,,,,,,,,,,,
13-04-2021,SMS,direct,fr,21,16,2021,4,202116,20214,,,,,,,,,,,
13-04-2021,Call,direct,fr,17,16,2021,4,202116,20214,,,,,,,,,,,
14-04-2021,SMS,direct,fr,11,16,2021,4,202116,20214,,,,,,,,,,,
14-04-2021,Chat,direct,fr,51,16,2021,4,202116,20214,,,,,,,,,,,
14-04-2021,Call,direct,fr,8,16,2021,4,202116,20214,,,,,,,,,,,
15-04-2021,Call,direct,fr,9,16,2021,4,202116,20214,,,,,,,,,,,
15-04-2021,Chat,direct,fr,61,16,2021,4,202116,20214,,,,,,,,,,,
15-04-2021,SMS,direct,fr,6,16,2021,4,202116,20214,,,,,,,,,,,
18-04-2021,Chat,direct,fr,42,17,2021,4,202117,20214,,,,,,,,,,,
18-04-2021,Call,direct,fr,2,17,2021,4,202117,20214,,,,,,,,,,,
18-04-2021,SMS,direct,fr,3,17,2021,4,202117,20214,,,,,,,,,,,
19-04-2021,Chat,direct,fr,96,17,2021,4,202117,20214,,,,,,,,,,,
19-04-2021,SMS,direct,fr,7,17,2021,4,202117,20214,,,,,,,,,,,
19-04-2021,Call,direct,fr,8,17,2021,4,202117,20214,,,,,,,,,,,
20-04-2021,Chat,direct,fr,87,17,2021,4,202117,20214,,,,,,,,,,,
20-04-2021,SMS,direct,fr,2,17,2021,4,202117,20214,,,,,,,,,,,
20-04-2021,Call,direct,fr,8,17,2021,4,202117,20214,,,,,,,,,,,
21-04-2021,Chat,direct,fr,116,17,2021,4,202117,20214,,,,,,,,,,,
21-04-2021,Call,direct,fr,14,17,2021,4,202117,20214,,,,,,,,,,,
21-04-2021,SMS,direct,fr,20,17,2021,4,202117,20214,,,,,,,,,,,
22-04-2021,Chat,direct,fr,98,17,2021,4,202117,20214,,,,,,,,,,,
22-04-2021,Call,direct,fr,17,17,2021,4,202117,20214,,,,,,,,,,,
22-04-2021,SMS,direct,fr,7,17,2021,4,202117,20214,,,,,,,,,,,
25-04-2021,Chat,direct,fr,40,18,2021,4,202118,20214,,,,,,,,,,,
25-04-2021,SMS,direct,fr,6,18,2021,4,202118,20214,,,,,,,,,,,
25-04-2021,Call,direct,fr,4,18,2021,4,202118,20214,,,,,,,,,,,
26-04-2021,Chat,direct,fr,85,18,2021,4,202118,20214,,,,,,,,,,,
26-04-2021,Call,direct,fr,5,18,2021,4,202118,20214,,,,,,,,,,,
26-04-2021,SMS,direct,fr,13,18,2021,4,202118,20214,,,,,,,,,,,
27-04-2021,Chat,direct,fr,104,18,2021,4,202118,20214,,,,,,,,,,,
27-04-2021,SMS,direct,fr,5,18,2021,4,202118,20214,,,,,,,,,,,
27-04-2021,Call,direct,fr,4,18,2021,4,202118,20214,,,,,,,,,,,
28-04-2021,Call,direct,fr,5,18,2021,4,202118,20214,,,,,,,,,,,
28-04-2021,Chat,direct,fr,92,18,2021,4,202118,20214,,,,,,,,,,,
28-04-2021,SMS,direct,fr,14,18,2021,4,202118,20214,,,,,,,,,,,
29-04-2021,Chat,direct,fr,97,18,2021,4,202118,20214,,,,,,,,,,,
29-04-2021,Call,direct,fr,7,18,2021,4,202118,20214,,,,,,,,,,,
29-04-2021,SMS,direct,fr,5,18,2021,4,202118,20214,,,,,,,,,,,
30-04-2021,SMS,direct,fr,1,18,2021,4,202118,20214,,,,,,,,,,,
30-04-2021,Chat,direct,fr,1,18,2021,4,202118,20214,,,,,,,,,,,
02-05-2021,Call,direct,fr,4,19,2021,5,202119,20215,,,,,,,,,,,
02-05-2021,Chat,direct,fr,42,19,2021,5,202119,20215,,,,,,,,,,,
02-05-2021,SMS,direct,fr,2,19,2021,5,202119,20215,,,,,,,,,,,
03-05-2021,Chat,direct,fr,101,19,2021,5,202119,20215,,,,,,,,,,,
03-05-2021,SMS,direct,fr,6,19,2021,5,202119,20215,,,,,,,,,,,
03-05-2021,Call,direct,fr,9,19,2021,5,202119,20215,,,,,,,,,,,
